output\frame466.jpg,"tensor([[-10.2677, -15.5669, -15.6290, -15.7760,  -9.9864, -10.7897,  -8.5265,
         -17.9944]])",tensor([-0.1434]),tensor([0.3681]),anger
output\frame377.jpg,"tensor([[-10.0746, -20.0974,  -9.3561, -12.4341, -15.4460, -12.2020, -12.4882,
         -19.8477]])",tensor([-0.2952]),tensor([0.0931]),sad
output\frame192.jpg,"tensor([[-10.9586, -20.1488, -12.2039,  -7.8425, -11.0396, -10.2632, -10.1922,
         -16.9259]])",tensor([-0.2208]),tensor([0.4520]),surprise
output\frame648.jpg,"tensor([[-10.9226, -20.7460, -10.2286, -14.7858, -16.5422, -17.1454, -14.5495,
         -22.6597]])",tensor([-0.2289]),tensor([-0.0024]),sad
output\frame646.jpg,"tensor([[-10.1126, -23.6987, -10.8442, -14.1494, -18.5191, -15.4839, -15.5875,
         -25.2534]])",tensor([-0.2873]),tensor([-0.0267]),neutral
output\frame637.jpg,"tensor([[-10.0002, -26.7990, -11.6726, -13.9533, -17.7744, -21.1956, -16.5778,
         -26.4001]])",tensor([-0.2027]),tensor([-0.0358]),neutral
output\frame841.jpg,"tensor([[ -9.0879, -19.3624, -11.1594, -12.4599, -13.0049, -14.2788, -11.4810,
         -19.8525]])",tensor([-0.2317]),tensor([0.1749]),neutral
output\frame252.jpg,"tensor([[-13.2843, -18.1815, -16.4912, -18.5066,  -9.4386, -11.9089, -10.3448,
         -19.3245]])",tensor([-0.1392]),tensor([0.3976]),fear
output\frame156.jpg,"tensor([[-17.8187, -19.8751, -15.0861, -20.3334, -11.5941, -15.4388, -14.2558,
         -23.5922]])",tensor([-0.1189]),tensor([0.3154]),fear
output\frame921.jpg,"tensor([[-13.9832, -20.4999, -13.7934, -12.3291, -12.5022, -18.4550, -10.2036,
         -24.0949]])",tensor([-0.1151]),tensor([0.3868]),anger
output\frame896.jpg,"tensor([[-10.5173, -19.1194, -12.5427, -12.2018, -14.5613, -15.0019, -13.8697,
         -22.0624]])",tensor([-0.1285]),tensor([0.2119]),neutral
output\frame284.jpg,"tensor([[ -7.9191, -13.5168, -16.1118, -13.8854,  -9.5441, -10.1156, -10.1958,
         -15.2774]])",tensor([-0.1043]),tensor([0.3361]),neutral
output\frame812.jpg,"tensor([[-12.0482, -28.2603, -12.7795, -21.3795, -21.3108, -20.8156, -14.2222,
         -29.9527]])",tensor([-0.2851]),tensor([-0.0262]),neutral
output\frame376.jpg,"tensor([[-12.5009, -21.9733, -12.0707, -15.7702, -17.3660, -19.3896, -16.9375,
         -28.3200]])",tensor([-0.0956]),tensor([0.0272]),sad
output\frame949.jpg,"tensor([[-10.2283, -23.5994, -13.7375, -12.3782, -16.4951, -13.8487, -12.5248,
         -22.2856]])",tensor([-0.2814]),tensor([0.2494]),neutral
output\frame372.jpg,"tensor([[-11.2480, -19.2509, -12.3659, -13.3093, -16.7503, -21.9088, -19.0151,
         -25.3733]])",tensor([0.0253]),tensor([0.0270]),neutral
output\frame317.jpg,"tensor([[ -9.9819, -17.1375, -11.0893, -11.3405, -12.2330, -15.9744, -12.9483,
         -19.3544]])",tensor([-0.0821]),tensor([0.2066]),neutral
output\frame867.jpg,"tensor([[-11.4159, -24.3159, -15.0620, -14.5398, -19.7450, -21.7924, -15.3865,
         -29.8487]])",tensor([-0.0558]),tensor([0.0657]),neutral
output\frame285.jpg,"tensor([[-10.6232, -13.6624, -15.2035, -12.9173,  -6.4572,  -9.3081,  -9.7101,
         -15.4345]])",tensor([-0.1021]),tensor([0.4318]),fear
output\frame214.jpg,"tensor([[ -9.4411, -17.2004, -12.0892, -15.4300, -15.6471, -15.9886, -14.1147,
         -21.5559]])",tensor([-0.0853]),tensor([0.0659]),neutral
output\frame821.jpg,"tensor([[ -8.6692, -15.8591, -10.6815,  -8.4839, -12.7164, -13.0527, -11.6746,
         -16.9613]])",tensor([-0.1222]),tensor([0.2576]),surprise
output\frame696.jpg,"tensor([[-10.2569, -17.5783, -10.2111, -11.0225, -10.9968, -15.3444, -12.3560,
         -19.9587]])",tensor([-0.1438]),tensor([0.2470]),sad
output\frame489.jpg,"tensor([[-12.0595, -20.4862, -12.1334, -10.2681, -16.4877, -17.4021, -17.3316,
         -26.1476]])",tensor([-0.0375]),tensor([0.1670]),surprise
output\frame929.jpg,"tensor([[-18.4208, -22.1134, -15.7877, -21.6705, -12.1636, -16.2214, -14.0823,
         -25.5569]])",tensor([-0.1346]),tensor([0.3302]),fear
output\frame875.jpg,"tensor([[ -9.2895, -23.7437, -13.5310, -14.3611, -17.3074, -19.4114, -15.8005,
         -25.4073]])",tensor([-0.1087]),tensor([0.0192]),neutral
output\frame797.jpg,"tensor([[-10.0530, -23.6244, -13.6376, -11.2696, -16.5336, -17.8764, -13.8779,
         -24.6065]])",tensor([-0.1387]),tensor([0.1806]),neutral
output\frame283.jpg,"tensor([[ -8.5276, -16.8153, -16.0391, -13.1626,  -9.1541,  -9.1560,  -8.8972,
         -14.5082]])",tensor([-0.2302]),tensor([0.3876]),neutral
output\frame625.jpg,"tensor([[-17.1657, -19.6828, -14.2148, -20.2456, -12.5194, -16.5963, -16.2733,
         -23.6833]])",tensor([-0.1474]),tensor([0.2084]),fear
output\frame101.jpg,"tensor([[-10.9915, -16.5567, -14.8404, -17.4794, -12.1022, -11.6362,  -9.3467,
         -18.6089]])",tensor([-0.1853]),tensor([0.3224]),anger
output\frame129.jpg,"tensor([[-16.1381, -19.5622, -15.2786, -19.9989, -13.4427, -16.7395, -16.5486,
         -27.5606]])",tensor([-0.1329]),tensor([0.2460]),fear
output\frame562.jpg,"tensor([[-13.3458, -16.7938, -15.3158, -20.9582, -11.7606,  -9.2950,  -9.9332,
         -19.8131]])",tensor([-0.2462]),tensor([0.3369]),disgust
output\frame651.jpg,"tensor([[-10.2009, -20.9420, -12.3001, -14.2956, -16.2792, -17.4515, -14.9759,
         -23.9065]])",tensor([-0.1293]),tensor([0.0626]),neutral
output\frame630.jpg,"tensor([[-14.0660, -22.9562, -11.8030, -18.6819, -14.6936, -16.3517, -11.3027,
         -25.7254]])",tensor([-0.2844]),tensor([0.1651]),anger
output\frame417.jpg,"tensor([[-12.3180, -17.4515, -16.3587, -16.4668,  -9.9192, -10.1669,  -8.4991,
         -19.2919]])",tensor([-0.1727]),tensor([0.4298]),anger
output\frame117.jpg,"tensor([[-11.5697, -22.2198, -10.2347,  -9.1247, -11.7348, -12.6070, -11.4064,
         -18.3606]])",tensor([-0.2671]),tensor([0.3537]),surprise
output\frame302.jpg,"tensor([[-11.0799, -16.0046, -12.6938, -21.4811, -11.1346,  -8.3898,  -9.6763,
         -16.1987]])",tensor([-0.3118]),tensor([0.2288]),disgust
output\frame723.jpg,"tensor([[-10.1437, -19.5079, -11.7707, -12.0065, -12.0941, -17.6842, -13.4815,
         -21.5601]])",tensor([-0.1010]),tensor([0.2253]),neutral
output\frame479.jpg,"tensor([[ -9.5519, -19.4549, -12.3050, -12.1081, -15.7780, -17.3625, -15.2123,
         -24.1400]])",tensor([-0.0222]),tensor([0.1163]),neutral
output\frame761.jpg,"tensor([[-12.8293, -19.1192, -14.5916, -14.6306, -12.1798, -13.5207, -10.8641,
         -21.4885]])",tensor([-0.1328]),tensor([0.3380]),anger
output\frame553.jpg,"tensor([[-12.8477, -18.0335, -14.7013, -20.1677, -10.2629,  -9.8039,  -8.8260,
         -19.6384]])",tensor([-0.2595]),tensor([0.3607]),anger
output\frame16.jpg,"tensor([[ -7.9819, -14.0854, -14.9651, -16.1213, -10.7181,  -8.7628,  -8.3853,
         -14.3253]])",tensor([-0.2206]),tensor([0.3166]),neutral
output\frame950.jpg,"tensor([[-12.3076, -15.0142, -16.3893, -15.0398,  -8.8406,  -8.6360, -10.1253,
         -19.9745]])",tensor([-0.1682]),tensor([0.3954]),disgust
output\frame290.jpg,"tensor([[-10.5048, -17.7912, -11.2705, -13.2866, -14.7095, -13.7193, -14.0698,
         -22.4845]])",tensor([-0.1395]),tensor([0.1427]),neutral
output\frame149.jpg,"tensor([[-11.4265, -17.0670,  -8.2079,  -9.2281, -12.6964,  -7.9473, -11.3099,
         -14.8638]])",tensor([-0.3562]),tensor([0.2734]),disgust
output\frame940.jpg,"tensor([[-10.1912, -16.0969, -14.6444, -16.9975, -10.8946, -11.0448,  -8.8528,
         -19.9126]])",tensor([-0.1611]),tensor([0.3316]),anger
output\frame270.jpg,"tensor([[ -9.4805, -22.8046, -11.3925, -15.6939, -17.7405, -18.3316, -16.7652,
         -25.3814]])",tensor([-0.1781]),tensor([-0.0483]),neutral
output\frame361.jpg,"tensor([[-13.5321, -17.6921, -17.9391, -19.4661, -13.7326, -14.1987, -15.0644,
         -27.4469]])",tensor([-0.0841]),tensor([0.3098]),neutral
output\frame622.jpg,"tensor([[-19.7195, -20.2059, -13.1153, -21.6827, -11.3858, -20.8045, -13.1632,
         -25.7696]])",tensor([-0.0761]),tensor([0.3258]),fear
output\frame168.jpg,"tensor([[ -9.7345, -22.2895, -12.5890, -14.2520, -18.1133, -17.0428, -15.2860,
         -24.9371]])",tensor([-0.1293]),tensor([0.0460]),neutral
output\frame303.jpg,"tensor([[ -9.0741, -20.3185,  -9.8317, -12.9847, -13.5331, -12.2612, -11.8713,
         -18.4802]])",tensor([-0.3253]),tensor([0.1167]),neutral
output\frame713.jpg,"tensor([[-10.3737, -16.7784, -12.4864, -11.9222, -11.1737, -16.4320, -11.3607,
         -19.8707]])",tensor([-0.0599]),tensor([0.3006]),neutral
output\frame109.jpg,"tensor([[-14.5589, -17.9113, -16.2078, -19.2568, -11.0791, -12.1989, -10.8740,
         -21.3668]])",tensor([-0.1219]),tensor([0.3717]),anger
output\frame124.jpg,"tensor([[-10.2627, -20.4879, -10.4881, -10.8139, -13.7218,  -9.5835, -10.5548,
         -18.1459]])",tensor([-0.3275]),tensor([0.2697]),disgust
output\frame554.jpg,"tensor([[-14.4758, -18.6012, -16.8086, -16.4570,  -8.8988, -11.9795,  -8.6034,
         -20.3722]])",tensor([-0.1287]),tensor([0.4634]),anger
output\frame959.jpg,"tensor([[-13.5111, -16.6813, -14.9736, -18.7951, -10.2894, -11.7809, -10.0231,
         -21.3646]])",tensor([-0.1490]),tensor([0.3475]),anger
output\frame33.jpg,"tensor([[ -8.9145, -21.3257, -11.6533, -10.4880, -12.0884, -14.0666, -12.6921,
         -19.3050]])",tensor([-0.2093]),tensor([0.2709]),neutral
output\frame910.jpg,"tensor([[ -9.6650, -20.0840, -13.0227, -13.5610, -15.5092, -12.9608, -11.1090,
         -19.8014]])",tensor([-0.2555]),tensor([0.2272]),neutral
output\frame433.jpg,"tensor([[ -8.5859, -18.2612, -13.9743, -18.4096, -10.9810,  -9.4135,  -7.7020,
         -16.8052]])",tensor([-0.3044]),tensor([0.3055]),anger
output\frame301.jpg,"tensor([[-18.2496, -20.5882, -16.4786, -23.0051, -13.5388, -15.9990, -16.2453,
         -25.0228]])",tensor([-0.0934]),tensor([0.2552]),fear
output\frame543.jpg,"tensor([[-10.3653, -22.0410, -13.2793, -16.0164, -17.5375, -19.7378, -18.3371,
         -27.1979]])",tensor([-0.1058]),tensor([-0.0030]),neutral
output\frame137.jpg,"tensor([[ -9.7908, -19.1162, -11.7666, -13.2960, -13.0502, -14.9829, -13.2808,
         -20.4555]])",tensor([-0.1695]),tensor([0.1927]),neutral
output\frame863.jpg,"tensor([[-11.6120, -17.8093, -13.6212, -15.9278, -13.7691, -17.7082, -14.8271,
         -24.5227]])",tensor([-0.0326]),tensor([0.1677]),neutral
output\frame920.jpg,"tensor([[ -9.7369, -19.6894, -14.2927, -12.5802, -14.7956, -14.4544, -13.9653,
         -22.8429]])",tensor([-0.1190]),tensor([0.2315]),neutral
output\frame232.jpg,"tensor([[-11.6962, -14.6882, -16.8337, -16.6143,  -9.9454,  -8.5218,  -8.1720,
         -16.2090]])",tensor([-0.1677]),tensor([0.3949]),anger
output\frame457.jpg,"tensor([[-13.9466, -17.6097, -14.4311, -19.1853, -11.0614, -13.0290, -10.6382,
         -21.9510]])",tensor([-0.1540]),tensor([0.3211]),anger
output\frame305.jpg,"tensor([[ -7.5935, -15.6378, -14.4271, -22.5361, -15.9607,  -8.7639, -11.0186,
         -13.9846]])",tensor([-0.2928]),tensor([0.1645]),neutral
output\frame410.jpg,"tensor([[-11.5050, -24.5758, -11.0149, -17.7890, -19.3970, -17.6514, -16.1572,
         -28.3710]])",tensor([-0.2924]),tensor([-0.0815]),sad
output\frame873.jpg,"tensor([[-11.0569, -26.2567, -13.9366, -20.8909, -21.8018, -19.1651, -16.0560,
         -28.4286]])",tensor([-0.2533]),tensor([-0.0392]),neutral
output\frame800.jpg,"tensor([[-10.2062, -23.4518, -14.5054, -16.4415, -17.9243, -18.5054, -15.2153,
         -25.2772]])",tensor([-0.1254]),tensor([0.0512]),neutral
output\frame655.jpg,"tensor([[-10.6906, -19.8461, -12.8112, -17.4836, -16.8357, -17.8948, -13.7558,
         -23.9920]])",tensor([-0.1227]),tensor([0.0419]),neutral
output\frame386.jpg,"tensor([[-16.0014, -19.7838, -16.4426, -20.9989, -11.7388, -14.6610, -13.1318,
         -23.5431]])",tensor([-0.1050]),tensor([0.3224]),fear
output\frame638.jpg,"tensor([[-11.6626, -23.0904, -11.6167, -13.4360, -16.2954, -20.6809, -16.1815,
         -25.5224]])",tensor([-0.1390]),tensor([0.0249]),sad
output\frame743.jpg,"tensor([[-10.1979, -19.9524, -13.0960, -12.4131, -13.2431, -14.9148, -11.7199,
         -20.2646]])",tensor([-0.1471]),tensor([0.2672]),neutral
output\frame35.jpg,"tensor([[ -8.8708, -16.3111, -13.7520, -17.0672,  -9.3857,  -9.8840,  -9.3456,
         -16.3101]])",tensor([-0.2000]),tensor([0.2765]),neutral
output\frame722.jpg,"tensor([[ -9.1303, -19.2160, -12.7665, -12.9779, -15.3041, -14.6546, -13.8201,
         -21.9018]])",tensor([-0.1200]),tensor([0.1513]),neutral
output\frame340.jpg,"tensor([[-12.3930, -17.5723, -15.9009, -18.9006, -12.0331, -10.8718,  -9.9725,
         -19.3413]])",tensor([-0.1710]),tensor([0.3518]),anger
output\frame558.jpg,"tensor([[-14.9634, -20.4412, -14.3929, -18.4588, -12.0639, -15.9081, -16.3664,
         -22.4624]])",tensor([-0.1530]),tensor([0.2382]),fear
output\frame905.jpg,"tensor([[-10.1205, -21.2739, -15.4162, -16.4387, -18.8518, -16.2877, -15.6211,
         -24.8980]])",tensor([-0.1512]),tensor([0.0942]),neutral
output\frame798.jpg,"tensor([[ -9.6940, -19.1310, -15.3224, -13.3433, -12.8062, -16.7303, -10.8435,
         -20.6016]])",tensor([-0.1137]),tensor([0.3026]),neutral
output\frame881.jpg,"tensor([[-11.3352, -20.9778, -14.2577, -11.5783, -13.1405, -15.3850, -11.2516,
         -22.6191]])",tensor([-0.1203]),tensor([0.3471]),anger
output\frame471.jpg,"tensor([[-18.6452, -22.0726, -16.6701, -22.1533, -12.7009, -16.5304, -14.8099,
         -25.5646]])",tensor([-0.1175]),tensor([0.3091]),fear
output\frame277.jpg,"tensor([[-11.2460, -11.5645, -17.7105, -11.9617,  -9.1680, -10.5103, -11.1801,
         -18.5191]])",tensor([0.0386]),tensor([0.3837]),fear
output\frame527.jpg,"tensor([[-15.5876, -19.2267, -16.5634, -17.3237,  -9.6663, -14.4994, -11.4639,
         -22.1299]])",tensor([-0.0454]),tensor([0.4291]),fear
output\frame770.jpg,"tensor([[ -8.9109, -20.6129, -10.8864, -16.3846, -15.5557, -13.5689, -11.5002,
         -19.1076]])",tensor([-0.3259]),tensor([0.0844]),neutral
output\frame629.jpg,"tensor([[-12.0352, -19.3770, -14.3014, -16.9438, -13.7569, -12.8494, -12.1081,
         -20.6385]])",tensor([-0.2213]),tensor([0.2528]),neutral
output\frame328.jpg,"tensor([[ -9.5099, -22.2961, -10.8664, -10.4331, -13.3958, -14.7960, -11.3481,
         -19.9788]])",tensor([-0.2368]),tensor([0.2415]),neutral
output\frame199.jpg,"tensor([[-12.9415, -18.8535, -18.3740, -16.6753,  -8.5831, -14.3549,  -8.6833,
         -20.9217]])",tensor([-0.0718]),tensor([0.4493]),fear
output\frame946.jpg,"tensor([[-14.6679, -17.5853, -15.5843, -17.8402,  -8.8853, -10.2033, -11.0186,
         -20.9721]])",tensor([-0.1846]),tensor([0.3911]),fear
output\frame191.jpg,"tensor([[ -9.7296, -17.9981, -11.0167, -10.7548, -14.3368, -10.9284, -11.5817,
         -17.6307]])",tensor([-0.2295]),tensor([0.2386]),neutral
output\frame267.jpg,"tensor([[-19.4243, -20.6717, -17.0611, -23.8382, -12.9428, -15.9250, -16.3378,
         -24.9400]])",tensor([-0.1031]),tensor([0.2749]),fear
output\frame750.jpg,"tensor([[-12.5725, -21.1497, -13.5787, -16.2999, -11.1018, -11.9331, -10.6902,
         -20.0744]])",tensor([-0.2902]),tensor([0.3376]),anger
output\frame212.jpg,"tensor([[ -9.7379, -18.1653, -11.4860, -10.1034, -12.3756, -14.7598, -12.3503,
         -18.0591]])",tensor([-0.1198]),tensor([0.2771]),neutral
output\frame184.jpg,"tensor([[-17.1949, -19.4939, -15.3988, -20.7697, -12.2243, -15.1026, -14.5366,
         -23.5349]])",tensor([-0.0967]),tensor([0.2906]),fear
output\frame964.jpg,"tensor([[-13.2164, -16.4113, -12.9539,  -9.3122,  -9.1278, -16.7129, -11.7847,
         -18.1314]])",tensor([-0.0164]),tensor([0.4284]),fear
output\frame54.jpg,"tensor([[-13.0043, -18.2057, -16.8895, -18.2571, -10.0457, -12.1152,  -8.9731,
         -17.4767]])",tensor([-0.1552]),tensor([0.4138]),anger
output\frame333.jpg,"tensor([[-12.0941, -22.4257, -13.6803, -14.6536, -15.3811, -20.0108, -13.2582,
         -26.5549]])",tensor([-0.0932]),tensor([0.1613]),neutral
output\frame860.jpg,"tensor([[ -8.8611, -18.7246, -17.0731, -11.3740, -19.4798, -18.4861, -18.2988,
         -24.3121]])",tensor([0.0967]),tensor([0.1282]),neutral
output\frame448.jpg,"tensor([[-11.4037, -17.7672, -10.9750, -12.8433, -12.5352, -13.3152, -13.2348,
         -20.1731]])",tensor([-0.1995]),tensor([0.2164]),sad
output\frame337.jpg,"tensor([[-19.4686, -22.7821, -17.5816, -24.4937, -12.5635, -16.7399, -16.2353,
         -26.0513]])",tensor([-0.1067]),tensor([0.2898]),fear
output\frame463.jpg,"tensor([[-12.0940, -18.1063, -16.6140, -17.6092, -12.4325, -11.8050,  -8.4224,
         -20.0329]])",tensor([-0.1696]),tensor([0.3809]),anger
output\frame22.jpg,"tensor([[-10.3076, -21.6675, -10.0859,  -8.8636, -13.4057,  -9.4586, -10.9327,
         -16.5017]])",tensor([-0.3536]),tensor([0.3204]),surprise
output\frame566.jpg,"tensor([[-10.6458, -11.7335, -15.7900, -12.6285,  -7.5882, -11.8324,  -9.0619,
         -17.4718]])",tensor([0.0320]),tensor([0.4036]),fear
output\frame752.jpg,"tensor([[-12.3540, -21.0289, -15.1069, -17.2720, -15.4023, -10.8315,  -8.9973,
         -21.4774]])",tensor([-0.3340]),tensor([0.3264]),anger
output\frame775.jpg,"tensor([[-11.7800, -23.1658, -14.5082, -14.8154, -14.5069, -17.6224, -10.1329,
         -26.6288]])",tensor([-0.2172]),tensor([0.2902]),anger
output\frame978.jpg,"tensor([[-12.9453, -19.6265, -13.9486, -16.1323, -13.5201, -14.8294, -12.0057,
         -22.6646]])",tensor([-0.1263]),tensor([0.2676]),anger
output\frame806.jpg,"tensor([[-12.6513, -19.8471, -11.1666, -15.8827, -15.0573, -17.6460, -14.2690,
         -25.2065]])",tensor([-0.1718]),tensor([0.0856]),sad
output\frame582.jpg,"tensor([[ -9.3034, -13.6665, -11.5183, -11.4784,  -7.4284, -11.3362, -10.4342,
         -17.7540]])",tensor([-0.1095]),tensor([0.3420]),fear
output\frame632.jpg,"tensor([[-11.1128, -27.1086, -11.4850, -14.9210, -17.7646, -19.1429, -16.3175,
         -27.9663]])",tensor([-0.2469]),tensor([-0.0203]),neutral
output\frame174.jpg,"tensor([[ -8.6889, -18.3762, -10.6923, -12.5718, -15.0778, -13.1016, -12.5906,
         -19.2970]])",tensor([-0.2079]),tensor([0.1131]),neutral
output\frame526.jpg,"tensor([[-18.7433, -22.5317, -16.7185, -22.0964, -12.6254, -16.4637, -15.7380,
         -25.3434]])",tensor([-0.1084]),tensor([0.3053]),fear
output\frame856.jpg,"tensor([[ -9.2381, -16.6681, -11.7788, -15.3273, -16.0468, -13.7327,  -8.9525,
         -17.9533]])",tensor([-0.1522]),tensor([0.1737]),anger
output\frame450.jpg,"tensor([[-14.8955, -19.7861, -15.0730, -20.3479, -11.4446, -14.8372, -12.5681,
         -23.0511]])",tensor([-0.1431]),tensor([0.3183]),fear
output\frame313.jpg,"tensor([[ -8.9252, -16.3007, -16.5577, -16.5988, -12.4106, -10.5071,  -8.8130,
         -17.9044]])",tensor([-0.1987]),tensor([0.3187]),anger
output\frame947.jpg,"tensor([[-13.4032, -14.8618, -14.2986, -19.2514, -10.9469, -10.6182, -12.0263,
         -21.1840]])",tensor([-0.1528]),tensor([0.2862]),disgust
output\frame262.jpg,"tensor([[-13.9183, -17.9024, -16.4671, -18.4435,  -9.3171, -11.3994, -10.4777,
         -18.5119]])",tensor([-0.1239]),tensor([0.4117]),fear
output\frame6.jpg,"tensor([[-10.7428, -21.1870, -12.5495, -14.8598, -18.2153, -18.9261, -18.4828,
         -27.6239]])",tensor([-0.0497]),tensor([-0.0192]),neutral
output\frame586.jpg,"tensor([[-12.5304, -17.9722,  -9.6106, -14.1232, -13.1007, -12.7784, -15.4677,
         -23.3210]])",tensor([-0.2701]),tensor([0.1292]),sad
output\frame537.jpg,"tensor([[-11.0741, -15.5212, -11.6790, -22.9380, -14.2182, -10.9569, -11.8998,
         -20.4910]])",tensor([-0.2698]),tensor([0.0966]),disgust
output\frame884.jpg,"tensor([[-11.0877, -20.0829, -13.9218, -13.6357, -15.9926, -17.4021, -14.6661,
         -24.7431]])",tensor([-0.0577]),tensor([0.1719]),neutral
output\frame107.jpg,"tensor([[ -9.0718, -16.4757, -15.9931, -20.1303, -11.7106,  -9.6676,  -8.7169,
         -16.2533]])",tensor([-0.2251]),tensor([0.2867]),anger
output\frame311.jpg,"tensor([[ -9.5167, -23.5485, -12.0428, -14.0890, -18.5423, -18.3684, -16.9551,
         -25.0853]])",tensor([-0.1631]),tensor([-0.0121]),neutral
output\frame953.jpg,"tensor([[-13.6769, -18.1839, -15.6112, -16.8489,  -8.2642, -12.2429, -10.0930,
         -20.8590]])",tensor([-0.1341]),tensor([0.4321]),fear
output\frame320.jpg,"tensor([[ -9.6602, -19.4313, -12.0934,  -7.3437, -10.3377, -13.7185, -11.9852,
         -17.1631]])",tensor([-0.1194]),tensor([0.4241]),surprise
output\frame524.jpg,"tensor([[-18.2776, -21.5060, -16.5545, -22.6645, -12.8144, -16.1340, -15.7685,
         -25.4610]])",tensor([-0.1080]),tensor([0.2751]),fear
output\frame560.jpg,"tensor([[-12.2596, -18.0328, -16.7183, -14.7508,  -8.6830, -13.0771,  -8.6173,
         -21.0403]])",tensor([-0.0850]),tensor([0.4341]),anger
output\frame504.jpg,"tensor([[-14.2180, -16.1642, -15.1732, -15.6151,  -6.5606, -11.5233,  -8.4066,
         -16.8892]])",tensor([-0.1230]),tensor([0.4784]),fear
output\frame475.jpg,"tensor([[-14.6506, -18.3266, -16.3591, -19.6218, -10.4469, -13.4082, -12.1544,
         -21.4724]])",tensor([-0.0759]),tensor([0.3573]),fear
output\frame492.jpg,"tensor([[-12.2017, -17.3835, -14.7006, -17.8126, -11.1191, -12.6330, -11.0019,
         -19.6476]])",tensor([-0.1441]),tensor([0.3181]),anger
output\frame628.jpg,"tensor([[-19.5937, -21.6789, -15.6474, -23.2121, -13.8671, -17.8135, -17.1628,
         -27.1245]])",tensor([-0.1743]),tensor([0.2076]),fear
output\frame555.jpg,"tensor([[ -8.4432, -16.2285, -13.8014, -20.2000, -15.6988, -10.4056,  -7.6866,
         -17.3584]])",tensor([-0.2617]),tensor([0.2268]),anger
output\frame442.jpg,"tensor([[-13.3301, -29.5951, -11.4881, -22.5197, -21.0969, -24.6341, -19.1649,
         -34.2761]])",tensor([-0.2912]),tensor([-0.1703]),sad
output\frame93.jpg,"tensor([[ -8.9455, -22.2138, -11.6686, -10.8549, -11.3126, -14.1428, -12.4710,
         -18.7244]])",tensor([-0.2342]),tensor([0.2817]),neutral
output\frame440.jpg,"tensor([[ -8.7202, -20.1793, -12.3355, -12.0145, -13.5678, -14.3592, -11.9913,
         -19.6651]])",tensor([-0.1821]),tensor([0.2194]),neutral
output\frame528.jpg,"tensor([[-11.7469, -17.9651, -15.2631, -17.2333, -10.7333, -11.3347,  -9.5779,
         -18.8869]])",tensor([-0.1828]),tensor([0.3736]),anger
output\frame780.jpg,"tensor([[-13.3826, -15.4182, -14.5601, -15.2449,  -7.8420, -11.9677,  -9.1627,
         -20.2280]])",tensor([-0.0902]),tensor([0.4239]),fear
output\frame408.jpg,"tensor([[-12.5697, -18.5838, -16.6608, -19.1982, -10.1661, -12.9747, -10.5617,
         -19.9621]])",tensor([-0.1051]),tensor([0.3662]),fear
output\frame323.jpg,"tensor([[-10.9770, -21.2738, -11.9548, -13.6210, -15.3712, -18.5936, -15.2183,
         -24.3623]])",tensor([-0.1065]),tensor([0.0976]),neutral
output\frame110.jpg,"tensor([[-10.5294, -17.1583, -17.1621, -18.3668, -11.0795, -10.4821,  -8.2657,
         -17.6511]])",tensor([-0.2013]),tensor([0.3739]),anger
output\frame413.jpg,"tensor([[-11.0238, -14.7206, -16.0864, -13.4807,  -8.2519, -11.1986,  -9.0981,
         -20.1142]])",tensor([-0.0610]),tensor([0.4003]),fear
output\frame83.jpg,"tensor([[ -9.3513, -15.7203, -14.0423, -22.5200, -14.5768,  -9.7971, -10.0837,
         -16.8031]])",tensor([-0.2528]),tensor([0.1872]),neutral
output\frame717.jpg,"tensor([[-10.8917, -19.5680, -15.6480, -20.3003, -11.6588, -11.1456,  -8.2536,
         -18.0418]])",tensor([-0.2492]),tensor([0.3410]),anger
output\frame971.jpg,"tensor([[-11.9766, -15.3418, -16.5254, -11.9540,  -7.9403, -12.7011,  -8.0269,
         -20.8313]])",tensor([-0.0464]),tensor([0.4675]),fear
output\frame766.jpg,"tensor([[ -9.3502, -19.8001, -11.9318, -20.2275, -12.8007, -12.5774,  -8.6825,
         -18.6971]])",tensor([-0.3143]),tensor([0.2050]),anger
output\frame243.jpg,"tensor([[ -6.7092, -15.8550, -15.1216, -16.9280, -12.7039, -10.0886, -10.0155,
         -16.0228]])",tensor([-0.2093]),tensor([0.2340]),neutral
output\frame364.jpg,"tensor([[-10.1967, -14.5451, -14.3932, -15.3603,  -8.3791, -11.6189, -11.5362,
         -19.9445]])",tensor([-0.0541]),tensor([0.3190]),fear
output\frame522.jpg,"tensor([[-17.7457, -21.2021, -16.6768, -21.0037, -12.8826, -16.2181, -14.8064,
         -24.5922]])",tensor([-0.0619]),tensor([0.3050]),fear
output\frame365.jpg,"tensor([[-11.3765, -20.0912, -13.6540, -18.9756, -20.2412, -20.3334, -17.2905,
         -26.9022]])",tensor([-0.0089]),tensor([-0.0425]),neutral
output\frame887.jpg,"tensor([[-17.0618, -23.9116, -15.9914, -17.2483, -12.1386, -18.4828, -14.6159,
         -26.8212]])",tensor([-0.1112]),tensor([0.3445]),fear
output\frame321.jpg,"tensor([[-11.5793, -19.4895,  -9.7792, -14.9118, -13.9301, -16.6483, -13.0921,
         -21.9841]])",tensor([-0.2134]),tensor([0.0849]),sad
